CustomerID,R_Score,F_Score,M_Score,RFM_Score,Cluster
14348,3.0,1,2,312.0,2
14345,3.0,1,1,311.0,2
14248,3.0,1,2,312.0,2
14259,3.0,1,1,311.0,2
14270,3.0,1,2,312.0,2
17253,3.0,1,1,311.0,2
14271,3.0,1,1,311.0,2
17251,3.0,1,1,311.0,2
14280,3.0,1,1,311.0,2
17248,3.0,1,2,312.0,2
14725,3.0,1,3,313.0,2
17247,3.0,1,1,311.0,2
17244,3.0,1,3,313.0,2
16202,3.0,1,2,312.0,2
14314,3.0,1,1,311.0,2
14317,3.0,1,2,312.0,2
14327,3.0,1,2,312.0,2
17234,3.0,1,1,311.0,2
17233,3.0,1,1,311.0,2
14340,3.0,1,1,311.0,2
17245,3.0,1,1,311.0,2
16756,3.0,1,1,311.0,2
14727,3.0,1,1,311.0,2
14729,3.0,1,2,312.0,2
16850,3.0,1,2,312.0,2
16849,3.0,1,1,311.0,2
16848,3.0,1,1,311.0,2
16847,3.0,1,1,311.0,2
16846,3.0,1,1,311.0,2
15115,3.0,1,2,312.0,2
15119,3.0,1,1,311.0,2
15127,3.0,1,2,312.0,2
15130,3.0,1,2,312.0,2
15142,3.0,1,2,312.0,2
16834,3.0,1,2,312.0,2
15143,3.0,1,1,311.0,2
15148,3.0,1,2,312.0,2
16830,3.0,1,2,312.0,2
16829,3.0,1,1,311.0,2
15149,3.0,1,2,312.0,2
16826,3.0,1,2,312.0,2
15099,3.0,1,2,312.0,2
15153,3.0,1,2,312.0,2
15097,3.0,1,1,311.0,2
15096,3.0,1,1,311.0,2
15025,3.0,1,2,312.0,2
15035,3.0,1,1,311.0,2
15041,3.0,1,1,311.0,2
16887,3.0,1,1,311.0,2
15042,3.0,1,1,311.0,2
15043,3.0,1,2,312.0,2
15047,3.0,1,2,312.0,2
15049,3.0,1,1,311.0,2
15052,3.0,1,1,311.0,2
15063,3.0,1,2,312.0,2
15069,3.0,1,3,313.0,2
15074,3.0,1,3,313.0,2
15075,3.0,1,3,313.0,2
15076,3.0,1,3,313.0,2
15083,3.0,1,1,311.0,2
15087,3.0,1,2,312.0,2
15090,3.0,1,2,312.0,2
16856,3.0,1,1,311.0,2
16893,3.0,1,1,311.0,2
16823,3.0,1,2,312.0,2
15158,3.0,1,2,312.0,2
16784,3.0,1,1,311.0,2
15222,3.0,1,2,312.0,2
15225,3.0,1,2,312.0,2
15226,3.0,1,1,311.0,2
16776,3.0,1,2,312.0,2
15234,3.0,1,1,311.0,2
16773,3.0,1,1,311.0,2
15236,3.0,1,2,312.0,2
15243,3.0,1,2,312.0,2
16769,3.0,1,2,312.0,2
15247,3.0,1,2,312.0,2
15254,3.0,1,2,312.0,2
15255,3.0,1,3,313.0,2
15256,3.0,1,1,311.0,2
16761,3.0,1,2,312.0,2
15261,3.0,1,1,311.0,2
16758,3.0,1,2,312.0,2
15219,3.0,1,2,312.0,2
16820,3.0,1,2,312.0,2
16789,3.0,1,1,311.0,2
16793,3.0,1,1,311.0,2
15160,3.0,1,1,311.0,2
15165,3.0,1,2,312.0,2
15167,3.0,1,1,311.0,2
15168,3.0,1,1,311.0,2
16812,3.0,1,2,312.0,2
15174,3.0,1,1,311.0,2
15175,3.0,1,1,311.0,2
15178,3.0,1,1,311.0,2
15180,3.0,1,1,311.0,2
15185,3.0,1,2,312.0,2
15193,3.0,1,2,312.0,2
15204,3.0,1,2,312.0,2
16803,3.0,1,2,312.0,2
15210,3.0,1,2,312.0,2
16800,3.0,1,3,313.0,2
16796,3.0,1,2,312.0,2
16795,3.0,1,2,312.0,2
15216,3.0,1,1,311.0,2
16895,3.0,1,1,311.0,2
15019,3.0,1,1,311.0,2
15017,3.0,1,1,311.0,2
14840,3.0,1,1,311.0,2
14847,3.0,1,2,312.0,2
14861,3.0,1,1,311.0,2
14863,3.0,1,1,311.0,2
14870,3.0,1,2,312.0,2
14873,3.0,1,2,312.0,2
16988,3.0,1,1,311.0,2
14881,3.0,1,1,311.0,2
14885,3.0,1,3,313.0,2
14886,3.0,1,2,312.0,2
16982,3.0,1,2,312.0,2
14887,3.0,1,4,314.0,2
14888,3.0,1,2,312.0,2
16978,3.0,1,2,312.0,2
16976,3.0,1,1,311.0,2
14889,3.0,1,1,311.0,2
14890,3.0,1,1,311.0,2
14830,3.0,1,1,311.0,2
16967,3.0,1,2,312.0,2
14821,3.0,1,1,311.0,2
17011,3.0,1,1,311.0,2
14752,3.0,1,2,312.0,2
14753,3.0,1,2,312.0,2
14756,3.0,1,3,313.0,2
17040,3.0,1,2,312.0,2
17038,3.0,1,1,311.0,2
14757,3.0,1,2,312.0,2
14762,3.0,1,2,312.0,2
17030,3.0,1,1,311.0,2
14772,3.0,1,1,311.0,2
14782,3.0,1,1,311.0,2
14789,3.0,1,1,311.0,2
17022,3.0,1,1,311.0,2
14795,3.0,1,1,311.0,2
14799,3.0,1,1,311.0,2
14801,3.0,1,1,311.0,2
14804,3.0,1,2,312.0,2
14806,3.0,1,1,311.0,2
14816,3.0,1,1,311.0,2
14894,3.0,1,3,313.0,2
16965,3.0,1,1,311.0,2
16963,3.0,1,1,311.0,2
16921,3.0,1,1,311.0,2
14972,3.0,1,1,311.0,2
14974,3.0,1,1,311.0,2
16917,3.0,1,2,312.0,2
14975,3.0,1,1,311.0,2
14981,3.0,1,1,311.0,2
16914,3.0,1,1,311.0,2
16913,3.0,1,1,311.0,2
14988,3.0,1,2,312.0,2
15000,3.0,1,2,312.0,2
15004,3.0,1,3,313.0,2
15006,3.0,1,2,312.0,2
15007,3.0,1,1,311.0,2
16903,3.0,1,2,312.0,2
16902,3.0,1,4,314.0,2
15010,3.0,1,2,312.0,2
15016,3.0,1,1,311.0,2
14968,3.0,1,1,311.0,2
16926,3.0,1,1,311.0,2
14967,3.0,1,2,312.0,2
14966,3.0,1,1,311.0,2
16961,3.0,1,1,311.0,2
16959,3.0,1,1,311.0,2
14908,3.0,1,1,311.0,2
14923,3.0,1,3,313.0,2
14924,3.0,1,2,312.0,2
14929,3.0,1,1,311.0,2
14932,3.0,1,2,312.0,2
14935,3.0,1,4,314.0,2
17046,3.0,1,2,312.0,2
16947,3.0,1,2,312.0,2
14951,3.0,1,2,312.0,2
14953,3.0,1,1,311.0,2
14954,3.0,1,2,312.0,2
16936,3.0,1,1,311.0,2
14957,3.0,1,1,311.0,2
16932,3.0,1,1,311.0,2
14962,3.0,1,1,311.0,2
14964,3.0,1,1,311.0,2
14946,3.0,1,1,311.0,2
15286,3.0,1,1,311.0,2
12503,0.0,1,1,11.0,4
12505,0.0,1,1,11.0,4
12943,0.0,1,1,11.0,4
13017,0.0,1,1,11.0,4
13099,0.0,1,1,11.0,4
13120,0.0,1,1,11.0,4
13135,0.0,1,4,14.0,4
13154,0.0,1,1,11.0,4
13185,0.0,1,1,11.0,4
13256,0.0,1,1,11.0,4
13270,0.0,1,2,12.0,4
13302,0.0,1,1,11.0,4
13307,0.0,1,1,11.0,4
13366,0.0,1,1,11.0,4
13391,0.0,1,1,11.0,4
13703,0.0,1,1,11.0,4
13747,0.0,1,1,11.0,4
13829,0.0,1,1,11.0,4
13841,0.0,1,1,11.0,4
14090,0.0,1,1,11.0,4
14119,0.0,1,1,11.0,4
14351,0.0,1,1,11.0,4
14424,0.0,1,2,12.0,4
14576,0.0,1,1,11.0,4
14679,0.0,1,1,11.0,4
14705,0.0,1,1,11.0,4
15070,0.0,1,1,11.0,4
15118,0.0,1,1,11.0,4
15195,0.0,1,4,14.0,4
15313,0.0,1,1,11.0,4
15316,0.0,1,1,11.0,4
15369,0.0,1,1,11.0,4
15389,0.0,1,2,12.0,4
15510,0.0,1,1,11.0,4
15524,0.0,1,2,12.0,4
15562,0.0,1,1,11.0,4
15590,0.0,1,1,11.0,4
15657,0.0,1,1,11.0,4
15668,0.0,1,1,11.0,4
15753,0.0,1,1,11.0,4
16061,0.0,1,1,11.0,4
16078,0.0,1,1,11.0,4
16093,0.0,1,1,11.0,4
16138,0.0,1,1,11.0,4
16144,0.0,1,1,11.0,4
16148,0.0,1,1,11.0,4
16323,0.0,1,1,11.0,4
16428,0.0,1,1,11.0,4
16579,0.0,1,1,11.0,4
16737,0.0,1,2,12.0,4
16738,0.0,1,1,11.0,4
16765,0.0,1,1,11.0,4
16881,0.0,1,2,12.0,4
16953,0.0,1,1,11.0,4
16990,0.0,1,1,11.0,4
16995,0.0,1,1,11.0,4
17065,0.0,1,1,11.0,4
17102,0.0,1,1,11.0,4
17291,0.0,1,2,12.0,4
17307,0.0,1,1,11.0,4
17331,0.0,1,1,11.0,4
17347,0.0,1,1,11.0,4
17443,0.0,1,2,12.0,4
17448,0.0,1,1,11.0,4
17715,0.0,1,2,12.0,4
17752,0.0,1,1,11.0,4
17763,0.0,1,1,11.0,4
17846,0.0,1,4,14.0,4
17923,0.0,1,1,11.0,4
17925,0.0,1,1,11.0,4
17948,0.0,1,2,12.0,4
17956,0.0,1,1,11.0,4
17986,0.0,1,1,11.0,4
18068,0.0,1,1,11.0,4
18113,0.0,1,1,11.0,4
18141,0.0,1,1,11.0,4
18174,0.0,1,1,11.0,4
18184,0.0,1,1,11.0,4
18233,0.0,1,2,12.0,4
